"Year","Quarter ID","Quarter","Nation ID","Nation","State ID","State","Trade Value","Time"
2009,20093,"2009-Q3","mex","México",11,"Guanajuato",64889496,1249102800000
2009,20093,"2009-Q3","mex","México",13,"Hidalgo",23056796,1249102800000
2009,20093,"2009-Q3","mex","México",14,"Jalisco",22599286,1249102800000
2009,20093,"2009-Q3","mex","México",15,"Estado de México",69304309,1249102800000
2009,20093,"2009-Q3","mex","México",16,"Michoacán de Ocampo",1373894,1249102800000
2009,20093,"2009-Q3","mex","México",17,"Morelos",7165191,1249102800000
2009,20093,"2009-Q3","mex","México",19,"Nuevo León",41250983,1249102800000
2009,20093,"2009-Q3","mex","México",20,"Oaxaca",5040,1249102800000
2009,20093,"2009-Q3","mex","México",21,"Puebla",109336234,1249102800000
2009,20093,"2009-Q3","mex","México",22,"Querétaro",29550183,1249102800000
2009,20093,"2009-Q3","mex","México",23,"Quintana Roo",663341,1249102800000
2009,20093,"2009-Q3","mex","México",24,"San Luis Potosí",7383479,1249102800000
2009,20093,"2009-Q3","mex","México",25,"Sinaloa",257,1249102800000
2009,20093,"2009-Q3","mex","México",26,"Sonora",84149761,1249102800000
2009,20093,"2009-Q3","mex","México",28,"Tamaulipas",35327361,1249102800000
2009,20093,"2009-Q3","mex","México",29,"Tlaxcala",27420652,1249102800000
2009,20093,"2009-Q3","mex","México",30,"Veracruz de Ignacio de la Llave",2986455,1249102800000
2009,20093,"2009-Q3","mex","México",31,"Yucatán",91927027,1249102800000
2009,20094,"2009-Q4","mex","México",1,"Aguascalientes",62045918,1257055200000
2009,20094,"2009-Q4","mex","México",2,"Baja California",77110697,1257055200000
2009,20094,"2009-Q4","mex","México",4,"Campeche",40312230,1257055200000
2009,20094,"2009-Q4","mex","México",5,"Coahuila de Zaragoza",139524341,1257055200000
2009,20094,"2009-Q4","mex","México",8,"Chihuahua",112882040,1257055200000
2009,20094,"2009-Q4","mex","México",9,"Ciudad de México",125093851,1257055200000
2009,20094,"2009-Q4","mex","México",10,"Durango",56893624,1257055200000
2009,20094,"2009-Q4","mex","México",11,"Guanajuato",59073446,1257055200000
2009,20094,"2009-Q4","mex","México",13,"Hidalgo",18353636,1257055200000
2009,20094,"2009-Q4","mex","México",14,"Jalisco",26274021,1257055200000
2009,20094,"2009-Q4","mex","México",15,"Estado de México",75270759,1257055200000
2009,20094,"2009-Q4","mex","México",16,"Michoacán de Ocampo",1258158,1257055200000
2009,20094,"2009-Q4","mex","México",17,"Morelos",8159335,1257055200000
2009,20094,"2009-Q4","mex","México",19,"Nuevo León",35569876,1257055200000
2009,20094,"2009-Q4","mex","México",21,"Puebla",105280897,1257055200000
2009,20094,"2009-Q4","mex","México",22,"Querétaro",34465753,1257055200000
2009,20094,"2009-Q4","mex","México",23,"Quintana Roo",136281,1257055200000
2009,20094,"2009-Q4","mex","México",24,"San Luis Potosí",18051177,1257055200000
2009,20094,"2009-Q4","mex","México",26,"Sonora",84505330,1257055200000
2009,20094,"2009-Q4","mex","México",28,"Tamaulipas",44273081,1257055200000
2009,20094,"2009-Q4","mex","México",29,"Tlaxcala",17164573,1257055200000
2009,20094,"2009-Q4","mex","México",30,"Veracruz de Ignacio de la Llave",5927324,1257055200000
2009,20094,"2009-Q4","mex","México",31,"Yucatán",83137659,1257055200000
2010,20101,"2010-Q1","mex","México",1,"Aguascalientes",51230569,1265004000000
2010,20101,"2010-Q1","mex","México",2,"Baja California",52246182,1265004000000
2010,20101,"2010-Q1","mex","México",4,"Campeche",40996755,1265004000000
2010,20101,"2010-Q1","mex","México",5,"Coahuila de Zaragoza",137963328,1265004000000
2010,20101,"2010-Q1","mex","México",8,"Chihuahua",114314573,1265004000000
2010,20101,"2010-Q1","mex","México",9,"Ciudad de México",121967802,1265004000000
2010,20101,"2010-Q1","mex","México",10,"Durango",36684805,1265004000000
2010,20101,"2010-Q1","mex","México",11,"Guanajuato",47547235,1265004000000
2010,20101,"2010-Q1","mex","México",13,"Hidalgo",16132640,1265004000000
2010,20101,"2010-Q1","mex","México",14,"Jalisco",24171837,1265004000000
2010,20101,"2010-Q1","mex","México",15,"Estado de México",70925297,1265004000000
2010,20101,"2010-Q1","mex","México",16,"Michoacán de Ocampo",354484,1265004000000
2010,20101,"2010-Q1","mex","México",17,"Morelos",2453555,1265004000000
2010,20101,"2010-Q1","mex","México",19,"Nuevo León",39075585,1265004000000
2010,20101,"2010-Q1","mex","México",21,"Puebla",114414926,1265004000000
2010,20101,"2010-Q1","mex","México",22,"Querétaro",37581740,1265004000000
2010,20101,"2010-Q1","mex","México",23,"Quintana Roo",258886,1265004000000
2010,20101,"2010-Q1","mex","México",24,"San Luis Potosí",15751972,1265004000000
2010,20101,"2010-Q1","mex","México",25,"Sinaloa",362979,1265004000000
2010,20101,"2010-Q1","mex","México",26,"Sonora",101918351,1265004000000
2010,20101,"2010-Q1","mex","México",28,"Tamaulipas",45281578,1265004000000
2010,20101,"2010-Q1","mex","México",29,"Tlaxcala",13607304,1265004000000
2010,20101,"2010-Q1","mex","México",30,"Veracruz de Ignacio de la Llave",2634462,1265004000000
2010,20101,"2010-Q1","mex","México",31,"Yucatán",70441613,1265004000000
2010,20101,"2010-Q1","mex","México",32,"Zacatecas",1204423,1265004000000
2010,20102,"2010-Q2","mex","México",1,"Aguascalientes",70628241,1272690000000
2010,20102,"2010-Q2","mex","México",2,"Baja California",34378687,1272690000000
2010,20102,"2010-Q2","mex","México",4,"Campeche",52120408,1272690000000
2010,20102,"2010-Q2","mex","México",5,"Coahuila de Zaragoza",156803258,1272690000000
2010,20102,"2010-Q2","mex","México",7,"Chiapas",55080,1272690000000
2010,20102,"2010-Q2","mex","México",8,"Chihuahua",138487192,1272690000000
2010,20102,"2010-Q2","mex","México",9,"Ciudad de México",131530022,1272690000000
2010,20102,"2010-Q2","mex","México",10,"Durango",22559374,1272690000000
2010,20102,"2010-Q2","mex","México",11,"Guanajuato",45812840,1272690000000
2010,20102,"2010-Q2","mex","México",13,"Hidalgo",17597026,1272690000000
2010,20102,"2010-Q2","mex","México",14,"Jalisco",25177612,1272690000000
2010,20102,"2010-Q2","mex","México",15,"Estado de México",84397301,1272690000000
2010,20102,"2010-Q2","mex","México",16,"Michoacán de Ocampo",39753,1272690000000
2010,20102,"2010-Q2","mex","México",17,"Morelos",6000872,1272690000000
2010,20102,"2010-Q2","mex","México",19,"Nuevo León",44953609,1272690000000
2010,20102,"2010-Q2","mex","México",21,"Puebla",128235953,1272690000000
2010,20102,"2010-Q2","mex","México",22,"Querétaro",34652649,1272690000000
2010,20102,"2010-Q2","mex","México",23,"Quintana Roo",406675,1272690000000
2010,20102,"2010-Q2","mex","México",24,"San Luis Potosí",24632649,1272690000000
2010,20102,"2010-Q2","mex","México",25,"Sinaloa",34268,1272690000000
2010,20102,"2010-Q2","mex","México",26,"Sonora",89146043,1272690000000
2010,20102,"2010-Q2","mex","México",28,"Tamaulipas",46782018,1272690000000
2010,20102,"2010-Q2","mex","México",29,"Tlaxcala",15596555,1272690000000
2010,20102,"2010-Q2","mex","México",30,"Veracruz de Ignacio de la Llave",6773452,1272690000000
2010,20102,"2010-Q2","mex","México",31,"Yucatán",73867994,1272690000000
2010,20102,"2010-Q2","mex","México",32,"Zacatecas",1505696,1272690000000
2010,20103,"2010-Q3","mex","México",1,"Aguascalientes",73720622,1280638800000
2010,20103,"2010-Q3","mex","México",2,"Baja California",30003560,1280638800000
2010,20103,"2010-Q3","mex","México",4,"Campeche",51806591,1280638800000
2010,20103,"2010-Q3","mex","México",5,"Coahuila de Zaragoza",167502109,1280638800000
2010,20103,"2010-Q3","mex","México",7,"Chiapas",13162,1280638800000
2010,20103,"2010-Q3","mex","México",8,"Chihuahua",134670188,1280638800000
2010,20103,"2010-Q3","mex","México",9,"Ciudad de México",151059437,1280638800000
2010,20103,"2010-Q3","mex","México",10,"Durango",19031004,1280638800000
2010,20103,"2010-Q3","mex","México",11,"Guanajuato",54265053,1280638800000
2010,20103,"2010-Q3","mex","México",13,"Hidalgo",17073121,1280638800000
2010,20103,"2010-Q3","mex","México",14,"Jalisco",24190164,1280638800000
2010,20103,"2010-Q3","mex","México",15,"Estado de México",92483871,1280638800000
2010,20103,"2010-Q3","mex","México",16,"Michoacán de Ocampo",275503,1280638800000
2010,20103,"2010-Q3","mex","México",17,"Morelos",7051795,1280638800000
2010,20103,"2010-Q3","mex","México",19,"Nuevo León",42029443,1280638800000
2010,20103,"2010-Q3","mex","México",21,"Puebla",134810733,1280638800000
2010,20103,"2010-Q3","mex","México",22,"Querétaro",31063392,1280638800000
2010,20103,"2010-Q3","mex","México",23,"Quintana Roo",436648,1280638800000
2010,20103,"2010-Q3","mex","México",24,"San Luis Potosí",26639154,1280638800000
2010,20103,"2010-Q3","mex","México",26,"Sonora",95758885,1280638800000
2010,20103,"2010-Q3","mex","México",28,"Tamaulipas",46840033,1280638800000
2010,20103,"2010-Q3","mex","México",29,"Tlaxcala",18396061,1280638800000
2010,20103,"2010-Q3","mex","México",30,"Veracruz de Ignacio de la Llave",4258629,1280638800000
2010,20103,"2010-Q3","mex","México",31,"Yucatán",88955001,1280638800000
2010,20103,"2010-Q3","mex","México",32,"Zacatecas",1388091,1280638800000
2010,20104,"2010-Q4","mex","México",1,"Aguascalientes",68574888,1288591200000
2010,20104,"2010-Q4","mex","México",2,"Baja California",69063267,1288591200000
2010,20104,"2010-Q4","mex","México",4,"Campeche",48110790,1288591200000
2010,20104,"2010-Q4","mex","México",5,"Coahuila de Zaragoza",172963563,1288591200000
2010,20104,"2010-Q4","mex","México",7,"Chiapas",20034,1288591200000
2010,20104,"2010-Q4","mex","México",8,"Chihuahua",129690490,1288591200000
2010,20104,"2010-Q4","mex","México",9,"Ciudad de México",158643907,1288591200000
2010,20104,"2010-Q4","mex","México",10,"Durango",20870195,1288591200000
2010,20104,"2010-Q4","mex","México",11,"Guanajuato",48214667,1288591200000
2010,20104,"2010-Q4","mex","México",13,"Hidalgo",14757262,1288591200000
2010,20104,"2010-Q4","mex","México",14,"Jalisco",19505366,1288591200000
2010,20104,"2010-Q4","mex","México",15,"Estado de México",95521276,1288591200000
2010,20104,"2010-Q4","mex","México",16,"Michoacán de Ocampo",567114,1288591200000
2010,20104,"2010-Q4","mex","México",17,"Morelos",7125472,1288591200000
2010,20104,"2010-Q4","mex","México",19,"Nuevo León",29513504,1288591200000
2010,20104,"2010-Q4","mex","México",21,"Puebla",114628320,1288591200000
2010,20104,"2010-Q4","mex","México",22,"Querétaro",29414647,1288591200000
2010,20104,"2010-Q4","mex","México",23,"Quintana Roo",309735,1288591200000
2010,20104,"2010-Q4","mex","México",24,"San Luis Potosí",28435551,1288591200000
2010,20104,"2010-Q4","mex","México",26,"Sonora",110844902,1288591200000
2010,20104,"2010-Q4","mex","México",28,"Tamaulipas",43181327,1288591200000
2010,20104,"2010-Q4","mex","México",29,"Tlaxcala",19782090,1288591200000
2010,20104,"2010-Q4","mex","México",30,"Veracruz de Ignacio de la Llave",2311892,1288591200000
2010,20104,"2010-Q4","mex","México",31,"Yucatán",80478146,1288591200000
2010,20104,"2010-Q4","mex","México",32,"Zacatecas",1526433,1288591200000
2011,20111,"2011-Q1","mex","México",1,"Aguascalientes",60127272,1296540000000
2011,20111,"2011-Q1","mex","México",2,"Baja California",47806648,1296540000000
2011,20111,"2011-Q1","mex","México",4,"Campeche",47090205,1296540000000
2011,20111,"2011-Q1","mex","México",5,"Coahuila de Zaragoza",192545955,1296540000000
2011,20111,"2011-Q1","mex","México",8,"Chihuahua",112976087,1296540000000
2011,20111,"2011-Q1","mex","México",9,"Ciudad de México",146715826,1296540000000
2011,20111,"2011-Q1","mex","México",10,"Durango",26350372,1296540000000
2011,20111,"2011-Q1","mex","México",11,"Guanajuato",54571767,1296540000000
2011,20111,"2011-Q1","mex","México",13,"Hidalgo",14915346,1296540000000
2011,20111,"2011-Q1","mex","México",14,"Jalisco",24247630,1296540000000
2011,20111,"2011-Q1","mex","México",15,"Estado de México",89301713,1296540000000
2011,20111,"2011-Q1","mex","México",16,"Michoacán de Ocampo",1393953,1296540000000
2011,20111,"2011-Q1","mex","México",17,"Morelos",14071350,1296540000000
2011,20111,"2011-Q1","mex","México",19,"Nuevo León",62066822,1296540000000
2011,20111,"2011-Q1","mex","México",21,"Puebla",126482196,1296540000000
2011,20111,"2011-Q1","mex","México",22,"Querétaro",35579020,1296540000000
2011,20111,"2011-Q1","mex","México",23,"Quintana Roo",473383,1296540000000
2011,20111,"2011-Q1","mex","México",24,"San Luis Potosí",22610415,1296540000000
2011,20111,"2011-Q1","mex","México",26,"Sonora",99986909,1296540000000
2011,20111,"2011-Q1","mex","México",28,"Tamaulipas",52374985,1296540000000
2011,20111,"2011-Q1","mex","México",29,"Tlaxcala",15827239,1296540000000
2011,20111,"2011-Q1","mex","México",30,"Veracruz de Ignacio de la Llave",5403669,1296540000000
2011,20111,"2011-Q1","mex","México",31,"Yucatán",72247328,1296540000000
2011,20112,"2011-Q2","mex","México",1,"Aguascalientes",80581522,1304226000000
2011,20112,"2011-Q2","mex","México",2,"Baja California",37468787,1304226000000
2011,20112,"2011-Q2","mex","México",4,"Campeche",51508575,1304226000000
2011,20112,"2011-Q2","mex","México",5,"Coahuila de Zaragoza",185330727,1304226000000
2011,20112,"2011-Q2","mex","México",7,"Chiapas",9873,1304226000000
2011,20112,"2011-Q2","mex","México",8,"Chihuahua",128708190,1304226000000
2011,20112,"2011-Q2","mex","México",9,"Ciudad de México",125161776,1304226000000
2011,20112,"2011-Q2","mex","México",10,"Durango",28186763,1304226000000
2011,20112,"2011-Q2","mex","México",11,"Guanajuato",61290832,1304226000000
2011,20112,"2011-Q2","mex","México",13,"Hidalgo",26218632,1304226000000
2011,20112,"2011-Q2","mex","México",14,"Jalisco",29396873,1304226000000
2011,20112,"2011-Q2","mex","México",15,"Estado de México",95602698,1304226000000
2011,20112,"2011-Q2","mex","México",16,"Michoacán de Ocampo",727421,1304226000000
2011,20112,"2011-Q2","mex","México",17,"Morelos",13570655,1304226000000
2011,20112,"2011-Q2","mex","México",19,"Nuevo León",87895904,1304226000000
2011,20112,"2011-Q2","mex","México",21,"Puebla",128290211,1304226000000
2011,20112,"2011-Q2","mex","México",22,"Querétaro",34004164,1304226000000
2011,20112,"2011-Q2","mex","México",23,"Quintana Roo",557439,1304226000000
2011,20112,"2011-Q2","mex","México",24,"San Luis Potosí",21893272,1304226000000
2011,20112,"2011-Q2","mex","México",26,"Sonora",102828578,1304226000000
2011,20112,"2011-Q2","mex","México",28,"Tamaulipas",49904737,1304226000000
2011,20112,"2011-Q2","mex","México",29,"Tlaxcala",18232747,1304226000000
2011,20112,"2011-Q2","mex","México",30,"Veracruz de Ignacio de la Llave",3262070,1304226000000
2011,20112,"2011-Q2","mex","México",31,"Yucatán",83701172,1304226000000
2011,20112,"2011-Q2","mex","México",32,"Zacatecas",108968,1304226000000
2011,20113,"2011-Q3","mex","México",1,"Aguascalientes",80749173,1312174800000
2011,20113,"2011-Q3","mex","México",2,"Baja California",57724230,1312174800000
2011,20113,"2011-Q3","mex","México",4,"Campeche",56736946,1312174800000
2011,20113,"2011-Q3","mex","México",5,"Coahuila de Zaragoza",207847780,1312174800000
2011,20113,"2011-Q3","mex","México",8,"Chihuahua",175975880,1312174800000
2011,20113,"2011-Q3","mex","México",9,"Ciudad de México",116921558,1312174800000
2011,20113,"2011-Q3","mex","México",10,"Durango",23552883,1312174800000
2011,20113,"2011-Q3","mex","México",11,"Guanajuato",68814517,1312174800000
2011,20113,"2011-Q3","mex","México",13,"Hidalgo",22774906,1312174800000
2011,20113,"2011-Q3","mex","México",14,"Jalisco",32333338,1312174800000
2011,20113,"2011-Q3","mex","México",15,"Estado de México",112399984,1312174800000
2011,20113,"2011-Q3","mex","México",16,"Michoacán de Ocampo",1014620,1312174800000
2011,20113,"2011-Q3","mex","México",17,"Morelos",19181473,1312174800000
2011,20113,"2011-Q3","mex","México",19,"Nuevo León",82198425,1312174800000
2011,20113,"2011-Q3","mex","México",21,"Puebla",130692016,1312174800000
2011,20113,"2011-Q3","mex","México",22,"Querétaro",15846944,1312174800000
2011,20113,"2011-Q3","mex","México",23,"Quintana Roo",462878,1312174800000
2011,20113,"2011-Q3","mex","México",24,"San Luis Potosí",28342401,1312174800000
2011,20113,"2011-Q3","mex","México",26,"Sonora",95439857,1312174800000
2011,20113,"2011-Q3","mex","México",28,"Tamaulipas",53850450,1312174800000
2011,20113,"2011-Q3","mex","México",29,"Tlaxcala",16823154,1312174800000
2011,20113,"2011-Q3","mex","México",30,"Veracruz de Ignacio de la Llave",7870151,1312174800000
2011,20113,"2011-Q3","mex","México",31,"Yucatán",96571100,1312174800000
2011,20114,"2011-Q4","mex","México",1,"Aguascalientes",74155766,1320127200000
2011,20114,"2011-Q4","mex","México",2,"Baja California",94817786,1320127200000
2011,20114,"2011-Q4","mex","México",4,"Campeche",49634212,1320127200000
2011,20114,"2011-Q4","mex","México",5,"Coahuila de Zaragoza",183244785,1320127200000
2011,20114,"2011-Q4","mex","México",7,"Chiapas",8539,1320127200000
2011,20114,"2011-Q4","mex","México",8,"Chihuahua",148349899,1320127200000
2011,20114,"2011-Q4","mex","México",9,"Ciudad de México",119467632,1320127200000
2011,20114,"2011-Q4","mex","México",10,"Durango",61339558,1320127200000
2011,20114,"2011-Q4","mex","México",11,"Guanajuato",57834084,1320127200000
2011,20114,"2011-Q4","mex","México",13,"Hidalgo",19503931,1320127200000
2011,20114,"2011-Q4","mex","México",14,"Jalisco",21574846,1320127200000
2011,20114,"2011-Q4","mex","México",15,"Estado de México",91329669,1320127200000
2011,20114,"2011-Q4","mex","México",16,"Michoacán de Ocampo",1550301,1320127200000
2011,20114,"2011-Q4","mex","México",17,"Morelos",9942777,1320127200000
2011,20114,"2011-Q4","mex","México",19,"Nuevo León",72056128,1320127200000
2011,20114,"2011-Q4","mex","México",21,"Puebla",111096758,1320127200000
2011,20114,"2011-Q4","mex","México",22,"Querétaro",40500134,1320127200000
2011,20114,"2011-Q4","mex","México",23,"Quintana Roo",783915,1320127200000
2011,20114,"2011-Q4","mex","México",24,"San Luis Potosí",23672055,1320127200000
2011,20114,"2011-Q4","mex","México",26,"Sonora",92962513,1320127200000
2011,20114,"2011-Q4","mex","México",28,"Tamaulipas",46528158,1320127200000
2011,20114,"2011-Q4","mex","México",29,"Tlaxcala",20696299,1320127200000
2011,20114,"2011-Q4","mex","México",30,"Veracruz de Ignacio de la Llave",6930000,1320127200000
2011,20114,"2011-Q4","mex","México",31,"Yucatán",84718930,1320127200000
2012,20121,"2012-Q1","mex","México",1,"Aguascalientes",58095928,1328076000000
2012,20121,"2012-Q1","mex","México",2,"Baja California",52144266,1328076000000
2012,20121,"2012-Q1","mex","México",4,"Campeche",44318463,1328076000000
2012,20121,"2012-Q1","mex","México",5,"Coahuila de Zaragoza",173627330,1328076000000
2012,20121,"2012-Q1","mex","México",7,"Chiapas",64,1328076000000
2012,20121,"2012-Q1","mex","México",8,"Chihuahua",159029200,1328076000000
2012,20121,"2012-Q1","mex","México",9,"Ciudad de México",114184709,1328076000000
2012,20121,"2012-Q1","mex","México",10,"Durango",45932701,1328076000000
2012,20121,"2012-Q1","mex","México",11,"Guanajuato",68772320,1328076000000
2012,20121,"2012-Q1","mex","México",13,"Hidalgo",33264760,1328076000000
2012,20121,"2012-Q1","mex","México",14,"Jalisco",17763695,1328076000000
2012,20121,"2012-Q1","mex","México",15,"Estado de México",95945310,1328076000000
2012,20121,"2012-Q1","mex","México",16,"Michoacán de Ocampo",960615,1328076000000
2012,20121,"2012-Q1","mex","México",17,"Morelos",17656795,1328076000000
2012,20121,"2012-Q1","mex","México",19,"Nuevo León",82388950,1328076000000
2012,20121,"2012-Q1","mex","México",21,"Puebla",111790165,1328076000000
2012,20121,"2012-Q1","mex","México",22,"Querétaro",33605990,1328076000000
2012,20121,"2012-Q1","mex","México",23,"Quintana Roo",367274,1328076000000
2012,20121,"2012-Q1","mex","México",24,"San Luis Potosí",21444979,1328076000000
2012,20121,"2012-Q1","mex","México",26,"Sonora",103443491,1328076000000
2012,20121,"2012-Q1","mex","México",28,"Tamaulipas",45843169,1328076000000
2012,20121,"2012-Q1","mex","México",29,"Tlaxcala",13710809,1328076000000
2012,20121,"2012-Q1","mex","México",30,"Veracruz de Ignacio de la Llave",6647237,1328076000000
2012,20121,"2012-Q1","mex","México",31,"Yucatán",70977481,1328076000000
2012,20121,"2012-Q1","mex","México",32,"Zacatecas",23576,1328076000000
2012,20122,"2012-Q2","mex","México",1,"Aguascalientes",64065849,1335848400000
2012,20122,"2012-Q2","mex","México",2,"Baja California",48549615,1335848400000
2012,20122,"2012-Q2","mex","México",4,"Campeche",48056510,1335848400000
2012,20122,"2012-Q2","mex","México",5,"Coahuila de Zaragoza",193598751,1335848400000
2012,20122,"2012-Q2","mex","México",6,"Colima",77854,1335848400000
2012,20122,"2012-Q2","mex","México",7,"Chiapas",22756,1335848400000
2012,20122,"2012-Q2","mex","México",8,"Chihuahua",152288777,1335848400000
2012,20122,"2012-Q2","mex","México",9,"Ciudad de México",133792884,1335848400000
2012,20122,"2012-Q2","mex","México",10,"Durango",44273410,1335848400000
2012,20122,"2012-Q2","mex","México",11,"Guanajuato",71629465,1335848400000
2012,20122,"2012-Q2","mex","México",13,"Hidalgo",38697272,1335848400000
2012,20122,"2012-Q2","mex","México",14,"Jalisco",22393686,1335848400000
2012,20122,"2012-Q2","mex","México",15,"Estado de México",102984372,1335848400000
2012,20122,"2012-Q2","mex","México",16,"Michoacán de Ocampo",1441243,1335848400000
2012,20122,"2012-Q2","mex","México",17,"Morelos",14018250,1335848400000
2012,20122,"2012-Q2","mex","México",19,"Nuevo León",94872341,1335848400000
2012,20122,"2012-Q2","mex","México",21,"Puebla",117308422,1335848400000
2012,20122,"2012-Q2","mex","México",22,"Querétaro",32854907,1335848400000
2012,20122,"2012-Q2","mex","México",23,"Quintana Roo",510671,1335848400000
2012,20122,"2012-Q2","mex","México",24,"San Luis Potosí",31854273,1335848400000
2012,20122,"2012-Q2","mex","México",26,"Sonora",104286153,1335848400000
2012,20122,"2012-Q2","mex","México",28,"Tamaulipas",53729097,1335848400000
2012,20122,"2012-Q2","mex","México",29,"Tlaxcala",8267386,1335848400000
2012,20122,"2012-Q2","mex","México",30,"Veracruz de Ignacio de la Llave",10093034,1335848400000
2012,20122,"2012-Q2","mex","México",31,"Yucatán",80130837,1335848400000
2012,20122,"2012-Q2","mex","México",32,"Zacatecas",16703,1335848400000
2012,20123,"2012-Q3","mex","México",1,"Aguascalientes",63074325,1343797200000
2012,20123,"2012-Q3","mex","México",2,"Baja California",47880521,1343797200000
2012,20123,"2012-Q3","mex","México",4,"Campeche",47263342,1343797200000
2012,20123,"2012-Q3","mex","México",5,"Coahuila de Zaragoza",206641610,1343797200000
2012,20123,"2012-Q3","mex","México",6,"Colima",48977,1343797200000
2012,20123,"2012-Q3","mex","México",7,"Chiapas",19999,1343797200000
2012,20123,"2012-Q3","mex","México",8,"Chihuahua",148446150,1343797200000
2012,20123,"2012-Q3","mex","México",9,"Ciudad de México",114800308,1343797200000
2012,20123,"2012-Q3","mex","México",10,"Durango",68427527,1343797200000
2012,20123,"2012-Q3","mex","México",11,"Guanajuato",72877474,1343797200000
2012,20123,"2012-Q3","mex","México",13,"Hidalgo",36052251,1343797200000
2012,20123,"2012-Q3","mex","México",14,"Jalisco",16708053,1343797200000
2012,20123,"2012-Q3","mex","México",15,"Estado de México",110188605,1343797200000
2012,20123,"2012-Q3","mex","México",16,"Michoacán de Ocampo",1425365,1343797200000
2012,20123,"2012-Q3","mex","México",17,"Morelos",14167243,1343797200000
2012,20123,"2012-Q3","mex","México",19,"Nuevo León",90000286,1343797200000
2012,20123,"2012-Q3","mex","México",21,"Puebla",130800541,1343797200000
2012,20123,"2012-Q3","mex","México",22,"Querétaro",34582218,1343797200000
2012,20123,"2012-Q3","mex","México",23,"Quintana Roo",391439,1343797200000
2012,20123,"2012-Q3","mex","México",24,"San Luis Potosí",28052980,1343797200000
2012,20123,"2012-Q3","mex","México",26,"Sonora",83367493,1343797200000
2012,20123,"2012-Q3","mex","México",28,"Tamaulipas",68379631,1343797200000
2012,20123,"2012-Q3","mex","México",29,"Tlaxcala",7963091,1343797200000
2012,20123,"2012-Q3","mex","México",30,"Veracruz de Ignacio de la Llave",7970145,1343797200000
2012,20123,"2012-Q3","mex","México",31,"Yucatán",85548441,1343797200000
2012,20123,"2012-Q3","mex","México",32,"Zacatecas",66373,1343797200000
2012,20124,"2012-Q4","mex","México",1,"Aguascalientes",56175299,1351749600000
2012,20124,"2012-Q4","mex","México",2,"Baja California",145816293,1351749600000
2012,20124,"2012-Q4","mex","México",4,"Campeche",45430473,1351749600000
2012,20124,"2012-Q4","mex","México",5,"Coahuila de Zaragoza",219130334,1351749600000
2012,20124,"2012-Q4","mex","México",6,"Colima",38302,1351749600000
2012,20124,"2012-Q4","mex","México",7,"Chiapas",12006,1351749600000
2012,20124,"2012-Q4","mex","México",8,"Chihuahua",145210190,1351749600000
2012,20124,"2012-Q4","mex","México",9,"Ciudad de México",116502848,1351749600000
2012,20124,"2012-Q4","mex","México",10,"Durango",65488666,1351749600000
2012,20124,"2012-Q4","mex","México",11,"Guanajuato",60374903,1351749600000
2012,20124,"2012-Q4","mex","México",13,"Hidalgo",27298371,1351749600000
2012,20124,"2012-Q4","mex","México",14,"Jalisco",15884863,1351749600000
2012,20124,"2012-Q4","mex","México",15,"Estado de México",113079575,1351749600000
2012,20124,"2012-Q4","mex","México",16,"Michoacán de Ocampo",1231539,1351749600000
2012,20124,"2012-Q4","mex","México",17,"Morelos",13978925,1351749600000
2012,20124,"2012-Q4","mex","México",19,"Nuevo León",91324615,1351749600000
2012,20124,"2012-Q4","mex","México",21,"Puebla",114461320,1351749600000
2012,20124,"2012-Q4","mex","México",22,"Querétaro",41277695,1351749600000
2012,20124,"2012-Q4","mex","México",23,"Quintana Roo",640136,1351749600000
2012,20124,"2012-Q4","mex","México",24,"San Luis Potosí",37232050,1351749600000
2012,20124,"2012-Q4","mex","México",25,"Sinaloa",21912,1351749600000
2012,20124,"2012-Q4","mex","México",26,"Sonora",100034947,1351749600000
2012,20124,"2012-Q4","mex","México",28,"Tamaulipas",62328332,1351749600000
2012,20124,"2012-Q4","mex","México",29,"Tlaxcala",8359926,1351749600000
2012,20124,"2012-Q4","mex","México",30,"Veracruz de Ignacio de la Llave",8127554,1351749600000
2012,20124,"2012-Q4","mex","México",31,"Yucatán",83722289,1351749600000
2012,20124,"2012-Q4","mex","México",32,"Zacatecas",326493,1351749600000
2013,20131,"2013-Q1","mex","México",1,"Aguascalientes",42211528,1359698400000
2013,20131,"2013-Q1","mex","México",2,"Baja California",143776122,1359698400000
2013,20131,"2013-Q1","mex","México",4,"Campeche",40086116,1359698400000
2013,20131,"2013-Q1","mex","México",5,"Coahuila de Zaragoza",190953184,1359698400000
2013,20131,"2013-Q1","mex","México",7,"Chiapas",62010,1359698400000
2013,20131,"2013-Q1","mex","México",8,"Chihuahua",141563845,1359698400000
2013,20131,"2013-Q1","mex","México",9,"Ciudad de México",114550713,1359698400000
2013,20131,"2013-Q1","mex","México",10,"Durango",50239408,1359698400000
2013,20131,"2013-Q1","mex","México",11,"Guanajuato",50361611,1359698400000
2013,20131,"2013-Q1","mex","México",13,"Hidalgo",31358541,1359698400000
2013,20131,"2013-Q1","mex","México",14,"Jalisco",20556696,1359698400000
2013,20131,"2013-Q1","mex","México",15,"Estado de México",104229343,1359698400000
2013,20131,"2013-Q1","mex","México",16,"Michoacán de Ocampo",1161681,1359698400000
2013,20131,"2013-Q1","mex","México",17,"Morelos",13836328,1359698400000
